timestamp,j0_rad,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,ee_x_mm,ee_y_mm,ee_z_mm,reach_mm
1765436479.545625,1.0621569672614,0.5486175413402002,1.9010319569788923,0.22746225001453863,0.192384172260401,0.031624795988270255,326.5896248779651,158.82131533258047,52.234999472999455,366.8971088082395
1765436479.757555,1.062490150638359,0.5493142283087301,1.902879795151357,0.22743196746479014,0.192384172260401,0.031624795988270255,326.663309616706,158.96366819483399,52.96096440109919,367.1283554916341
1765436479.9695897,1.062308455339868,0.5492839457589817,1.9037280078632182,0.22743196746479014,0.19241447364258094,0.031594504022306034,326.6892337821371,158.90353056559223,53.16961495720512,367.1555466693475
1765436480.18154,1.0605817473663974,0.5506167922614074,1.903576444455024,0.22743196746479014,0.19241447364258094,0.031624795988270255,327.2011912638878,158.4017855814809,53.60573001335848,367.45791531844
1765436480.393507,1.0533117508647099,0.5524948753187577,1.9032433364077905,0.22737138353286168,0.19241447364258094,0.031594504022306034,328.679354389056,156.10440468130568,54.189904073750945,367.8793944569794
1765436480.6055143,1.0121449597031165,0.5796364768227007,1.8960338296758743,0.2274016660826102,0.192384172260401,0.031624795988270255,339.62242529454744,143.46098351472017,62.08458649487949,373.8702200419304
1765436480.8175573,0.9427763764774796,0.6238930296802132,1.893428626440794,0.22764400181032396,0.19241447364258094,0.031594504022306034,356.15496255197473,120.61391497764772,77.59964976162804,383.9476259592721
1765436481.029582,0.8734684336810654,0.7153141264629409,1.836843347014216,0.22815897464793147,0.19241447364258094,0.031594504022306034,378.5618989540824,96.70469922323468,97.4889545858961,402.697164700508
1765436481.2415297,0.8329680846031163,0.937869096823707,1.5762719499521356,0.2281286732657515,0.192384172260401,0.031594504022306034,416.37992464675153,82.30638827120174,119.84143852458003,441.0312387878267
1765436481.5309794,0.8093100309364117,1.1551835288240155,1.3885526839529303,0.22761371926057547,0.22761371926057547,0.22761371926057547,445.1057434282822,72.54667626862998,165.67645808334888,480.4485735575795
1765436481.8207371,0.7719600463187417,1.3355115174630876,1.247876907009672,0.19171774900918812,0.19171774900918812,0.19171774900918812,458.0993711544424,55.58432509120341,210.26440257298546,507.1052849629105
1765436482.0334187,0.7575411081846349,1.5719704719527845,0.9031242401113916,0.1924750575745094,0.192384172260401,0.031594504022306034,469.7113127475677,48.47417419465582,230.87716969306288,525.6260366195501
1765436482.2453904,0.7411228437995953,1.637067859728819,0.8644110887766844,0.19214183653268724,0.19241447364258094,0.031594504022306034,470.58881905596115,40.747088335491824,251.28635369269455,535.0317685712453
1765436482.4573557,0.7304904296596633,1.720764608769043,0.6738141519243882,0.19323234730739922,0.192384172260401,0.031624795988270255,469.9941196420199,35.814615063548345,241.1284354516535,529.4526244467862
1765436482.6693203,0.7285213859584788,1.722036777177383,0.6853857017551525,0.193474683035113,0.192384172260401,0.031594504022306034,470.217378901604,34.87756610673212,244.70841499195683,531.2278573328961
1765436482.881303,0.7274611953983783,1.7224003184338166,0.6839316873888698,0.19350498441729294,0.19241447364258094,0.031594504022306034,470.23597447011826,34.380406818723614,244.50251180071004,531.1170891015831
1765436483.0932817,0.72322035782825,1.7134339718381326,0.6862338391372879,0.19350498441729294,0.19241447364258094,0.031594504022306034,470.4493292938917,32.38013463221756,240.91577479317587,529.5389080096658
1765436483.305329,0.7237353118334261,1.6951375867308798,0.6953214665914172,0.19359585089896988,0.19241447364258094,0.03165508795423448,470.5668200745002,32.61166153100329,234.72706870227583,526.871378425895
1765436483.5173118,0.7257951278541304,1.711767828964159,0.7159502859968367,0.19350498441729294,0.192384172260401,0.031594504022306034,470.6857812830349,33.566303251027705,247.8133934689839,532.9946335551366
1765436483.7293139,0.7031670575275036,1.838206513731253,0.7112852667410523,0.19308089689379382,0.19241447364258094,0.031624795988270255,466.51811999414787,23.391768166424335,305.38280529473093,558.0725659540212
1765436483.941307,0.6588802597851053,1.967825770178649,0.7243108309380991,0.19305059551161388,0.192384172260401,0.031594504022306034,453.89160466676185,4.637997291835745,367.78985258448546,584.2161205153146
1765436484.1533198,0.6206517799058258,2.073090172996222,0.8130057072813411,0.19353526696704143,0.19241447364258094,0.031594504022306034,429.38929197819425,-8.21063518260955,435.4187184032585,611.5815881234269
1765436484.365259,0.5773342874094197,2.2092828519713636,0.8797388047221493,0.19329293123932767,0.19244475619232945,0.031564212056341814,389.19537766155577,-17.723211024527885,505.3471703562574,638.0931881702054
1765436484.5772293,0.5172350646012662,2.395366257646344,0.8771943172460176,0.19314148082572227,0.19241447364258094,0.031594504022306034,334.1089927953858,-25.373331483331143,571.1899885299723,662.2164510295559
1765436484.789239,0.4515015172913359,2.5715139738147847,0.8789815149892595,0.1933232326215076,0.192384172260401,0.03165508795423448,271.8051553054095,-25.258604835473477,623.7071210914172,680.8278875523359
1765436485.0012128,0.4035190808688711,2.731425120896677,0.8781939427066211,0.19329293123932767,0.19244475619232945,0.031594504022306034,210.79901849355082,-13.119659381316112,660.721872238638,693.6582329322251
1765436485.2131891,0.3959157879956357,2.900484611191647,0.8738621821575216,0.19338381655343603,0.19244475619232945,0.031594504022306034,143.79792517124253,14.160323458067296,687.9490959786282,702.9596835536182
1765436485.4252095,0.3575964981319735,3.050217808369012,0.8391778905447033,0.19350498441729294,0.19244475619232945,0.031594504022306034,90.44616074011088,34.35231637904632,700.7109393811975,707.3587563617999
1765436485.6371474,0.34572204747399843,3.155966882642012,0.7689308873871824,0.19371701876282676,0.19241447364258094,0.031594504022306034,62.96197494086228,47.01456754377814,703.9883375819267,708.3601903700878
1765436485.8509557,0.3489935797981344,3.1923475243488273,0.7163743170230416,0.19401993842246898,0.19244475619232945,0.031564212056341814,59.71676503715413,48.730646288702566,703.7546035984311,707.9627885702766
1765436486.1416783,0.3543249658078375,3.177867945785498,0.7109218008143444,0.19401993842246898,0.19401993842246898,0.19401993842246898,66.79277740061858,45.51173345539845,703.1604697681753,707.7903921639547
1765436486.4373958,0.3541129126298722,3.134883599001188,0.7143750661018343,0.19438344201403965,0.19438344201403965,0.19438344201403965,83.97984838875885,37.21298681771469,701.1778722465327,707.1688835430115
1765436486.7288263,0.35462786663504825,3.0628493981004254,0.7140116001751265,0.1949589987835756,0.1949589987835756,0.1949589987835756,113.93766277065623,22.817490200041235,695.7127893911869,705.3500649883962
1765436487.02083,0.37610486108746594,2.8506847321410547,0.7901049433475265,0.19835169897156846,0.19835169897156846,0.19835169897156846,182.95827301819398,-6.4136295129778915,674.2173098434184,698.629977314047
1765436487.3121164,0.5286248438038137,2.4919975725749177,1.1273452780164057,0.19871520256313913,0.19871520256313913,0.19871520256313913,248.59503138282554,2.6231825312934376,634.3322663044513,681.3103513009045
1765436487.6031098,0.6531550499692202,2.2057993041341253,1.2074977634604427,0.1984425654532454,0.1984425654532454,0.1984425654532454,331.0319962252722,20.65194348209529,563.4451634809886,653.8188874180635
1765436487.8949292,0.7656896752776579,1.9608888063944692,1.2073462753819744,0.19877578649506755,0.19877578649506755,0.19877578649506755,395.8234004253852,55.07767784279109,475.1135018541211,620.8402005065032
1765436488.1860995,0.8538392397362495,1.7739874705573766,1.2062860848218737,0.19944220974628044,0.19944220974628044,0.19944220974628044,426.75550710278037,91.59036959437589,397.66396910497815,590.4622688786393
1765436488.399993,0.8976716485729688,1.6686017868813583,1.2033780560893086,0.20032066734302717,0.0,0.0,424.83386349300804,109.1421609612626,344.3641595091637,557.6580468568015
1765436488.612662,0.9098793579376288,1.6331299229859015,1.2030751552620977,0.2003812512749556,0.19241447364258094,0.031624795988270255,438.8548644746486,117.26266891370898,334.61705472735576,564.1920762543892
1765436488.8258207,0.9247224024276661,1.6020503847390413,1.176963461768507,0.20029038479327865,0.192384172260401,0.031624795988270255,442.0446334855397,124.36997446000333,314.2537187938364,556.441145419983
1765436489.0379937,0.9284785685423668,1.5870255696207871,1.1214382975723036,0.20029038479327865,0.192384172260401,0.031624795988270255,446.61627165852775,126.66294909658905,293.6407492638577,549.3036377198395
1765436489.249929,0.9292055757255081,1.5806339930509834,1.1210445490958474,0.20026008341109872,0.19241447364258094,0.031594504022306034,446.8936793524912,127.03431958134684,290.6083586135155,548.0008185146667
1765436489.4618576,0.9292055757255081,1.583996410689228,1.1214685801220523,0.20026008341109872,0.192384172260401,0.031624795988270255,446.68696585056915,127.00819544220678,292.2579312671933,548.7030395021088
1765436489.6738937,0.9280241796366877,1.5840872583384733,1.1215595031010235,0.20022980086135023,0.192384172260401,0.031594504022306034,446.8260244922103,126.47905622484907,292.3224047293293,548.7283810172203
1765436489.8858082,0.9276304311602315,1.5831481979773667,1.1214382975723036,0.20026008341109872,0.19241447364258094,0.031594504022306034,446.9358126422165,126.31059886456707,291.86157652412413,548.5336524396942
1765436490.0978591,0.9078194665871988,1.5806339930509834,1.1212868848235613,0.20026008341109872,0.19241447364258094,0.031624795988270255,449.49280348852005,117.44708533763705,290.6690974246824,548.0201843362661
1765436490.309778,0.8343008934406791,1.5782409183235941,1.1214382975723036,0.20032066734302717,0.19241447364258094,0.031624795988270255,457.0203043731929,84.11706195995379,289.6078287176901,547.554502471412
1765436490.5217507,0.7072867648986378,1.575787278496708,1.1215595031010235,0.2003812512749556,0.19241447364258094,0.031624795988270255,464.1110748061371,25.536092695754718,288.51089935857647,547.073780066792
1765436490.733803,0.5802423161419851,1.5766052086588205,1.1219835341272284,0.2003509687252071,0.19241447364258094,0.031594504022306034,463.5400037398886,-33.458940378578205,288.9931011017665,547.2712748197634
1765436490.9457126,0.4616796178553145,1.581391358113599,1.1232861357447683,0.20113855984027687,0.19241447364258094,0.031624795988270255,456.01534592733105,-87.94265812865864,291.517774715373,548.3306664914525
1765436491.1577668,0.3319997963084216,1.5853898599560134,1.1235890365719792,0.2014717620496676,0.19241447364258094,0.031594504022306034,440.6027938481622,-146.06698689689682,293.4288849136874,549.1510694787313
1765436491.3696551,0.19765497433817564,1.6055339325762796,1.1232861357447683,0.20195643350509515,0.19241447364258094,0.031594504022306034,416.0930716073576,-203.09005540401475,302.5852771550116,553.1155980395297
1765436491.581751,0.04595288882718547,1.6066548388953288,1.0970533120521837,0.20559146942080178,0.19241447364258094,0.031624795988270255,381.8476557309528,-264.7960350678716,296.54914429413543,551.2403898087238
1765436491.7937224,-0.16318273590332244,1.5966887161795897,1.0988405097954255,0.20534913369308802,0.19241447364258094,0.031594504022306034,318.8075296745163,-338.6736392097982,292.41687915189516,549.4048653640684
1765436492.005727,-0.3805880720501708,1.5778168119676637,1.101051813894598,0.20537943507526796,0.19241447364258094,0.031594504022306034,238.56009941318376,-400.22345223692776,284.28740919573795,545.8104650697873
1765436492.21768,-0.5106011146388859,1.563731057210516,1.100991248795101,0.20540971762501645,0.19241447364258094,0.031624795988270255,184.8133000861643,-428.3624722563809,277.779260247947,542.9656351466766
1765436492.4296305,-0.5395299515509336,1.542344948072207,1.1010215313448495,0.20537943507526796,0.192384172260401,0.031624795988270255,172.5126630312834,-434.2493529011503,267.91377453524615,538.6194482071137
1765436492.6416798,-0.49330443032196225,1.5369529969630067,1.1010820964443466,0.2053188511433395,0.19241447364258094,0.031624795988270255,192.43610138820185,-425.961356430112,265.4382556442305,537.5241369917476
1765436492.8536072,-0.3494176484892021,1.5366500208060703,1.1014456377007802,0.20513709934755417,0.192384172260401,0.031594504022306034,251.52200236001642,-393.9559811531635,265.39011017252295,537.4909704682747
1765436493.0656567,-0.0820306061662503,1.524715080378324,1.101687973428494,0.20453126002826974,0.19241447364258094,0.031594504022306034,346.85187831127416,-313.7213892198409,259.9350226098759,535.0640630067418
1765436493.2775967,0.2669023708675242,1.4852447146404528,1.1016274083289967,0.2044706760963413,0.19241447364258094,0.031624795988270255,433.64253003104983,-176.48631551877594,241.65555954193508,526.8687434975134
1765436493.4896305,0.5541609428630057,1.4254785622146697,1.1288295749324369,0.20444037471416135,0.19244475619232945,0.031594504022306034,464.6972910556153,-46.09295518880023,221.00461715975499,516.6344681091206
1765436493.7595947,0.7164652400020128,1.3549286582299382,1.2140105455589663,0.20431920685030447,0.20431920685030447,0.031624795988270255,462.93537277642395,29.870259624328355,210.6067112762451,509.4669553683213
1765436493.971509,0.8189428949454658,1.246968129198314,1.3771326975303602,0.20386483677705686,0.19241447364258094,0.031624795988270255,447.28893546143865,76.91902375959931,203.25003150962874,497.28714372183595
1765436494.1853154,0.8446304820831261,1.0566135280737314,1.6399153233618873,0.20471301182405507,0.192384172260401,0.031594504022306034,423.01611714713596,87.47048619338571,186.3538926826786,470.44818486113223
1765436494.3983157,0.8443578638056638,0.8987621970125436,1.6819000446855934,0.2049250461695889,0.192384172260401,0.031564212056341814,408.48004668125134,86.75985582113836,130.78353252076502,437.5929084176662
1765436494.6105146,0.8436308566225225,0.7549662628290289,1.6879280799989635,0.20513709934755417,0.19241447364258094,0.031594504022306034,388.95637457727355,85.67629653525225,74.45469612509439,405.1801955764533
1765436494.8224432,0.8584739011125598,0.6153203938961227,1.711586133665668,0.20513709934755417,0.192384172260401,0.031594504022306034,361.9341017176131,90.02510657869212,27.529144387975965,373.9768276128541
1765436495.0344748,0.8558384906574568,0.5109040531309595,1.6313730831221338,0.2050462140334458,0.1923538897106525,0.031624795988270255,332.69299778997623,87.52657543887707,-29.471235167535486,345.2739287708221
1765436495.2464597,0.855081200924567,0.4778252262980291,1.431355335438749,0.2048947636198404,0.192384172260401,0.031594504022306034,301.53146444589987,85.6622242570784,-87.04664012819134,325.3250040700312
1765436495.4584606,0.8574742756519562,0.49469784192388505,1.2184937188568081,0.20431920685030447,0.1923538897106525,0.031624795988270255,274.23000341046367,84.91951510504649,-126.0595480385839,313.53537036173634
1765436495.7477875,0.8711964891526701,0.49939310606455517,1.036105914197032,0.20356191711741464,0.20356191711741464,0.20356191711741464,240.6607549003829,86.4746705779811,-157.18612287870113,300.1715256756221
1765436496.037915,0.9206935427057774,0.4972726496146282,0.8714691074301324,0.2025319902746311,0.2025319902746311,0.2025319902746311,199.5076492560428,93.96978581318744,-180.56369722199173,285.0208264529517
1765436496.3277936,0.9312351845261896,0.49624274160427606,0.8196699021286071,0.20204731881920354,0.20204731881920354,0.20204731881920354,186.11963206820505,94.4770901513341,-186.68754593620733,280.03335125008033
